742969.5,177998.5,253.71
743245.5,177998.5,238.38
743611.5,177998.5,229.09
743788.5,177998.5,240.27
743743.5,178004.5,237.44
743044.5,178010.5,243.33
743083.5,178013.5,248.4
744412.5,178013.5,229.91
743818.5,178016.5,242.06
744475.5,178019.5,233.36
742924.5,178022.5,249.71
743143.5,178022.5,252.3
743878.5,178022.5,239.24
744325.5,178028.5,225.76
742891.5,178040.5,241.24
743617.5,178040.5,234.07
744202.5,178040.5,229.82
743227.5,178049.5,233.3
743629.5,178049.5,235.95
743752.5,178052.5,241.16
744208.5,178052.5,225.7
743836.5,178055.5,234.65
743416.5,178058.5,225.77
742915.5,178061.5,240.56
743128.5,178061.5,249.61
743074.5,178064.5,238.29
743593.5,178064.5,225.77
743326.5,178070.5,228.07
744082.5,178079.5,230.95
744148.5,178079.5,225.7
743152.5,178082.5,245.9
743947.5,178082.5,230.12
742891.5,178085.5,239.76
744427.5,178088.5,230.37
742903.5,178091.5,239.32
743290.5,178100.5,233.33
743638.5,178100.5,240.2
743020.5,178103.5,247.47
743770.5,178106.5,236.61
743104.5,178109.5,236.59
742933.5,178112.5,238.78
743263.5,178121.5,228.9
743287.5,178124.5,228.68
744136.5,178127.5,225.7
742966.5,178133.5,236.98
743998.5,178133.5,228.05
743050.5,178142.5,244.82
743209.5,178142.5,236.37
742891.5,178145.5,250.77
742981.5,178145.5,236.32
744205.5,178145.5,225.7
742993.5,178151.5,236.11
743182.5,178151.5,230.21
743692.5,178151.5,237.57
743848.5,178151.5,236.39
742915.5,178154.5,250.15
743206.5,178157.5,230.67
743677.5,178160.5,233.94
743572.5,178163.5,225.77
744214.5,178163.5,229.51
743239.5,178166.5,233.13
743953.5,178166.5,231.96
742930.5,178169.5,249.54
743086.5,178172.5,242.54
743896.5,178175.5,234.59
744196.5,178178.5,229.5
743854.5,178181.5,231.99
742945.5,178184.5,248.78
743032.5,178184.5,233.98
743233.5,178184.5,228.83
743998.5,178184.5,229.76
743611.5,178187.5,232.17
743200.5,178190.5,228.85
743770.5,178193.5,238.46
742966.5,178202.5,247.27
743074.5,178202.5,234.04
742891.5,178205.5,252.13
743059.5,178208.5,232.09
743659.5,178208.5,232.33
743569.5,178211.5,227.68
744124.5,178214.5,225.7
743158.5,178217.5,237.95
742927.5,178223.5,251.25
743992.5,178223.5,225.72
743557.5,178226.5,225.77
744133.5,178226.5,229.73
743800.5,178229.5,236.12
743560.5,178232.5,230.39
744103.5,178232.5,225.71
744232.5,178232.5,228.47
743677.5,178235.5,231.43
743287.5,178238.5,227.22
744115.5,178238.5,229.71
744370.5,178238.5,234.25
742966.5,178241.5,247.35
743647.5,178241.5,236.37
743875.5,178241.5,232.22
743224.5,178244.5,229.01
743167.5,178247.5,237.22
743962.5,178247.5,225.7
742993.5,178250.5,243.95
743578.5,178250.5,237.97
743092.5,178253.5,230.5
744067.5,178253.5,225.7
744094.5,178256.5,229.94
743566.5,178259.5,237.14
744373.5,178259.5,231.96
744400.5,178262.5,231.32
744418.5,178265.5,231.05
743545.5,178268.5,225.79
744055.5,178268.5,225.7
744079.5,178268.5,230.03
744208.5,178268.5,229.52
744256.5,178268.5,235.74
743185.5,178271.5,235.93
744466.5,178271.5,231.29
743584.5,178274.5,238.88
744160.5,178274.5,227.53
744496.5,178274.5,231.19
744376.5,178277.5,235.99
744418.5,178277.5,235.8
744064.5,178280.5,230.12
744130.5,178280.5,227.63
744556.5,178280.5,231.28
743740.5,178283.5,231.67
744208.5,178283.5,233.43
744034.5,178286.5,225.7
744487.5,178286.5,235.76
743050.5,178289.5,237.08
744526.5,178289.5,235.75
742891.5,178292.5,247.2
743560.5,178292.5,237.32
744154.5,178295.5,231.67
744043.5,178298.5,230.31
743896.5,178301.5,225.7
744007.5,178304.5,225.7
742981.5,178310.5,233.38
743119.5,178310.5,227.97
743059.5,178316.5,236.58
743017.5,178319.5,233.36
744016.5,178322.5,230.49
742996.5,178331.5,230.87
743962.5,178340.5,225.7
743638.5,178343.5,233.2
743587.5,178355.5,234.15
743716.5,178358.5,232.82
744250.5,178358.5,237.89
744214.5,178367.5,231.83
743506.5,178373.5,226.36
743803.5,178373.5,225.91
742921.5,178382.5,229.74
743521.5,178382.5,231.84
742945.5,178391.5,228.88
743491.5,178394.5,225.77
743971.5,178394.5,231.19
743494.5,178397.5,229.57
743497.5,178400.5,231.98
743605.5,178400.5,238.48
743047.5,178406.5,238.35
743488.5,178409.5,225.78
742996.5,178412.5,237.19
743632.5,178412.5,238.44
744244.5,178412.5,239.57
742933.5,178415.5,228.21
743164.5,178415.5,227.14
742891.5,178421.5,229.75
743239.5,178421.5,226.71
743908.5,178424.5,225.7
743707.5,178427.5,233.58
743974.5,178433.5,228.55
742924.5,178439.5,227.73
743563.5,178439.5,233.84
743944.5,178442.5,231.68
743482.5,178445.5,229.94
744127.5,178445.5,230.14
743494.5,178451.5,235.73
743626.5,178451.5,233.41
744223.5,178457.5,235.64
744238.5,178457.5,240.43
742966.5,178460.5,232.11
744253.5,178460.5,240.43
744277.5,178460.5,240.75
743122.5,178463.5,230.77
743437.5,178463.5,225.77
744301.5,178466.5,240.37
743455.5,178472.5,226.24
744244.5,178472.5,235.86
743452.5,178475.5,225.77
744259.5,178475.5,235.85
743470.5,178478.5,239.78
744295.5,178478.5,235.86
743518.5,178481.5,238.26
744313.5,178481.5,235.88
743449.5,178484.5,226.66
744433.5,178484.5,240.24
743464.5,178487.5,239.56
743749.5,178493.5,225.94
743956.5,178493.5,230.55
744421.5,178493.5,235.89
743455.5,178496.5,236.98
743461.5,178505.5,238.1
743152.5,178508.5,226.19
743698.5,178511.5,227.2
743440.5,178514.5,229.52
743905.5,178514.5,232.03
744205.5,178523.5,234.77
744283.5,178523.5,235.49
743872.5,178526.5,225.7
744298.5,178526.5,235.35
744286.5,178532.5,230.07
743899.5,178535.5,230.95
744352.5,178535.5,235.09
744382.5,178535.5,235.6
744406.5,178538.5,236.79
743407.5,178541.5,225.78
742939.5,178544.5,226.21
743434.5,178544.5,234.25
743413.5,178547.5,232.05
744448.5,178547.5,240.27
743419.5,178550.5,233.23
744367.5,178550.5,225.93
744235.5,178553.5,228.48
744310.5,178553.5,226.97
743899.5,178556.5,229.77
744379.5,178556.5,225.93
744400.5,178556.5,226.27
743881.5,178559.5,225.41
744469.5,178559.5,240.21
743038.5,178562.5,226.17
743914.5,178562.5,225.93
743407.5,178565.5,226.52
744208.5,178565.5,233.52
743398.5,178568.5,226.07
743794.5,178571.5,230.93
743431.5,178577.5,232.57
744430.5,178577.5,225.93
743374.5,178583.5,226.06
743398.5,178586.5,234.09
743380.5,178592.5,231.03
744226.5,178592.5,225.99
743398.5,178598.5,233.78
744202.5,178601.5,233.13
743857.5,178604.5,225.82
744190.5,178607.5,227.88
744205.5,178607.5,225.99
743836.5,178613.5,228.87
743848.5,178622.5,232.12
744160.5,178622.5,225.93
743419.5,178634.5,232.36
743332.5,178640.5,226.06
743374.5,178640.5,236.67
744496.5,178640.5,225.93
743875.5,178646.5,225.93
744538.5,178646.5,238.23
743593.5,178652.5,228.08
743344.5,178661.5,236.96
744199.5,178664.5,225.93
744205.5,178667.5,226.21
742900.5,178670.5,226.25
743884.5,178670.5,225.99
744520.5,178670.5,225.93
743872.5,178673.5,230.55
744202.5,178676.5,230.68
744193.5,178679.5,232.47
743509.5,178682.5,229.25
743815.5,178682.5,232.39
743314.5,178688.5,233.85
744169.5,178688.5,226.03
743881.5,178691.5,231.15
743902.5,178694.5,225.93
744208.5,178697.5,228.58
743275.5,178703.5,226.28
744004.5,178703.5,225.93
744193.5,178703.5,232.13
743443.5,178706.5,239.29
743899.5,178706.5,230.77
742891.5,178712.5,226.23
743923.5,178712.5,225.93
743233.5,178718.5,226.07
743320.5,178718.5,237.27
744061.5,178721.5,225.94
743281.5,178724.5,230.49
743383.5,178724.5,242.61
743911.5,178724.5,231.21
743431.5,178727.5,241.38
742915.5,178730.5,226.89
743227.5,178730.5,229.73
743236.5,178730.5,232.02
743245.5,178730.5,233.6
744565.5,178730.5,228.86
742891.5,178736.5,240.06
742951.5,178739.5,226.17
743218.5,178739.5,226.07
743221.5,178742.5,226.35
744469.5,178742.5,225.93
743212.5,178745.5,230.92
742906.5,178751.5,240.93
743218.5,178751.5,232.7
743239.5,178751.5,226.17
743170.5,178757.5,226.07
743497.5,178757.5,228.36
743077.5,178760.5,226.07
744319.5,178763.5,231.77
743029.5,178766.5,227.8
743236.5,178766.5,233.49
743383.5,178766.5,237.46
742948.5,178769.5,238.17
743266.5,178769.5,227.37
744019.5,178769.5,231.99
742960.5,178775.5,235.52
743065.5,178775.5,233.54
743083.5,178775.5,234.25
742891.5,178781.5,249.86
743587.5,178784.5,229.46
743053.5,178790.5,234.85
743176.5,178790.5,232.82
743419.5,178790.5,228.1
743392.5,178802.5,228.07
743794.5,178802.5,231.69
743320.5,178805.5,228.07
743011.5,178811.5,245.53
743782.5,178811.5,235.2
743209.5,178817.5,229.77
743122.5,178820.5,236.12
743629.5,178826.5,234.67
742942.5,178829.5,248.58
743284.5,178829.5,228.07
743791.5,178829.5,231.92
743089.5,178835.5,237.55
743245.5,178838.5,233.11
743776.5,178838.5,235.51
743779.5,178841.5,235.03
743767.5,178853.5,232.09
